SLy4 (TOV)  M1 =    1.40080e+00  R1 =    1.15988e+06  om0 =    1.09158e+04  Ebind =    4.46654e+53
        r,             rho,           pr,           grav,           m(r),         Gam1,          csq,          bruntsq,         nn,            np,            ne,           nmu,           mun,            mup,          mue,           mumu
    2.48098e+05    9.45389e+14    1.22350e+35    6.66653e+13    3.09151e-02    2.57610e+00    3.33394e+20    1.61186e+04    4.79973e+38    3.93176e+37    2.56789e+37    1.36387e+37    1.87183e-03    1.58327e-03    2.88556e-04    2.88556e-04
    2.48214e+05    9.45352e+14    1.22338e+35    6.66949e+13    3.09577e-02    2.57613e+00    3.33377e+20    1.61342e+04    4.79957e+38    3.93160e+37    2.56780e+37    1.36380e+37    1.87181e-03    1.58325e-03    2.88553e-04    2.88553e-04
    2.48330e+05    9.45315e+14    1.22326e+35    6.67245e+13    3.10004e-02    2.57615e+00    3.33360e+20    1.61498e+04    4.79941e+38    3.93144e+37    2.56771e+37    1.36373e+37    1.87178e-03    1.58323e-03    2.88550e-04    2.88550e-04
    2.48446e+05    9.45277e+14    1.22313e+35    6.67541e+13    3.10432e-02    2.57618e+00    3.33342e+20    1.61653e+04    4.79924e+38    3.93129e+37    2.56763e+37    1.36366e+37    1.87176e-03    1.58321e-03    2.88547e-04    2.88547e-04
    2.48562e+05    9.45240e+14    1.22301e+35    6.67838e+13    3.10859e-02    2.57620e+00    3.33325e+20    1.61809e+04    4.79908e+38    3.93113e+37    2.56754e+37    1.36359e+37    1.87173e-03    1.58319e-03    2.88543e-04    2.88543e-04
    2.48678e+05    9.45203e+14    1.22289e+35    6.68134e+13    3.11288e-02    2.57623e+00    3.33307e+20    1.61965e+04    4.79892e+38    3.93097e+37    2.56745e+37    1.36352e+37    1.87171e-03    1.58317e-03    2.88540e-04    2.88540e-04
    2.48794e+05    9.45166e+14    1.22276e+35    6.68430e+13    3.11716e-02    2.57625e+00    3.33290e+20    1.62121e+04    4.79876e+38    3.93082e+37    2.56737e+37    1.36345e+37    1.87169e-03    1.58315e-03    2.88537e-04    2.88537e-04
    2.48910e+05    9.45129e+14    1.22264e+35    6.68726e+13    3.12145e-02    2.57628e+00    3.33273e+20    1.62277e+04    4.79859e+38    3.93066e+37    2.56728e+37    1.36338e+37    1.87166e-03    1.58313e-03    2.88534e-04    2.88534e-04
    2.49026e+05    9.45091e+14    1.22251e+35    6.69022e+13    3.12574e-02    2.57630e+00    3.33255e+20    1.62433e+04    4.79843e+38    3.93050e+37    2.56719e+37    1.36331e+37    1.87164e-03    1.58311e-03    2.88530e-04    2.88530e-04
    2.49142e+05    9.45054e+14    1.22239e+35    6.69318e+13    3.13004e-02    2.57633e+00    3.33238e+20    1.62589e+04    4.79827e+38    3.93034e+37    2.56711e+37    1.36324e+37    1.87161e-03    1.58309e-03    2.88527e-04    2.88527e-04
    2.49258e+05    9.45017e+14    1.22226e+35    6.69614e+13    3.13434e-02    2.57636e+00    3.33220e+20    1.62746e+04    4.79810e+38    3.93019e+37    2.56702e+37    1.36317e+37    1.87159e-03    1.58307e-03    2.88524e-04    2.88524e-04
    2.49374e+05    9.44979e+14    1.22214e+35    6.69910e+13    3.13864e-02    2.57638e+00    3.33203e+20    1.62902e+04    4.79794e+38    3.93003e+37    2.56693e+37    1.36310e+37    1.87157e-03    1.58305e-03    2.88521e-04    2.88521e-04
    2.49490e+05    9.44942e+14    1.22202e+35    6.70206e+13    3.14295e-02    2.57641e+00    3.33186e+20    1.63058e+04    4.79777e+38    3.92987e+37    2.56684e+37    1.36303e+37    1.87154e-03    1.58303e-03    2.88517e-04    2.88517e-04
    2.49606e+05    9.44905e+14    1.22189e+35    6.70501e+13    3.14726e-02    2.57643e+00    3.33168e+20    1.63215e+04    4.79761e+38    3.92971e+37    2.56676e+37    1.36296e+37    1.87152e-03    1.58300e-03    2.88514e-04    2.88514e-04
    2.49722e+05    9.44867e+14    1.22177e+35    6.70797e+13    3.15158e-02    2.57646e+00    3.33151e+20    1.63372e+04    4.79745e+38    3.92955e+37    2.56667e+37    1.36288e+37    1.87149e-03    1.58298e-03    2.88511e-04    2.88511e-04
    2.49838e+05    9.44830e+14    1.22164e+35    6.71093e+13    3.15590e-02    2.57648e+00    3.33133e+20    1.63528e+04    4.79728e+38    3.92940e+37    2.56658e+37    1.36281e+37    1.87147e-03    1.58296e-03    2.88508e-04    2.88508e-04
    2.49954e+05    9.44792e+14    1.22152e+35    6.71389e+13    3.16022e-02    2.57651e+00    3.33116e+20    1.63685e+04    4.79712e+38    3.92924e+37    2.56650e+37    1.36274e+37    1.87145e-03    1.58294e-03    2.88504e-04    2.88504e-04
    2.50070e+05    9.44755e+14    1.22139e+35    6.71685e+13    3.16455e-02    2.57653e+00    3.33098e+20    1.63842e+04    4.79696e+38    3.92908e+37    2.56641e+37    1.36267e+37    1.87142e-03    1.58292e-03    2.88501e-04    2.88501e-04
    2.50186e+05    9.44718e+14    1.22127e+35    6.71981e+13    3.16888e-02    2.57656e+00    3.33081e+20    1.63999e+04    4.79679e+38    3.92892e+37    2.56632e+37    1.36260e+37    1.87140e-03    1.58290e-03    2.88498e-04    2.88498e-04
    2.50302e+05    9.44680e+14    1.22114e+35    6.72276e+13    3.17322e-02    2.57658e+00    3.33063e+20    1.64156e+04    4.79663e+38    3.92876e+37    2.56623e+37    1.36253e+37    1.87137e-03    1.58288e-03    2.88495e-04    2.88495e-04
    2.50418e+05    9.44643e+14    1.22102e+35    6.72572e+13    3.17756e-02    2.57661e+00    3.33046e+20    1.64313e+04    4.79646e+38    3.92861e+37    2.56615e+37    1.36246e+37    1.87135e-03    1.58286e-03    2.88491e-04    2.88491e-04
    2.50534e+05    9.44605e+14    1.22090e+35    6.72868e+13    3.18190e-02    2.57663e+00    3.33028e+20    1.64471e+04    4.79630e+38    3.92845e+37    2.56606e+37    1.36239e+37    1.87133e-03    1.58284e-03    2.88488e-04    2.88488e-04
    2.50650e+05    9.44568e+14    1.22077e+35    6.73164e+13    3.18624e-02    2.57666e+00    3.33011e+20    1.64628e+04    4.79613e+38    3.92829e+37    2.56597e+37    1.36232e+37    1.87130e-03    1.58282e-03    2.88485e-04    2.88485e-04
    2.50766e+05    9.44530e+14    1.22065e+35    6.73459e+13    3.19059e-02    2.57669e+00    3.32993e+20    1.64785e+04    4.79597e+38    3.92813e+37    2.56588e+37    1.36225e+37    1.87128e-03    1.58280e-03    2.88481e-04    2.88481e-04
    2.50882e+05    9.44492e+14    1.22052e+35    6.73755e+13    3.19495e-02    2.57671e+00    3.32976e+20    1.64943e+04    4.79581e+38    3.92797e+37    2.56580e+37    1.36218e+37    1.87125e-03    1.58278e-03    2.88478e-04    2.88478e-04
    2.50998e+05    9.44455e+14    1.22040e+35    6.74051e+13    3.19931e-02    2.57674e+00    3.32958e+20    1.65100e+04    4.79564e+38    3.92781e+37    2.56571e+37    1.36211e+37    1.87123e-03    1.58276e-03    2.88475e-04    2.88475e-04
    2.51114e+05    9.44417e+14    1.22027e+35    6.74346e+13    3.20367e-02    2.57676e+00    3.32941e+20    1.65258e+04    4.79548e+38    3.92766e+37    2.56562e+37    1.36203e+37    1.87121e-03    1.58273e-03    2.88472e-04    2.88472e-04
    2.51230e+05    9.44380e+14    1.22015e+35    6.74642e+13    3.20804e-02    2.57679e+00    3.32923e+20    1.65416e+04    4.79531e+38    3.92750e+37    2.56553e+37    1.36196e+37    1.87118e-03    1.58271e-03    2.88468e-04    2.88468e-04
    2.51346e+05    9.44342e+14    1.22002e+35    6.74937e+13    3.21240e-02    2.57681e+00    3.32905e+20    1.65574e+04    4.79515e+38    3.92734e+37    2.56544e+37    1.36189e+37    1.87116e-03    1.58269e-03    2.88465e-04    2.88465e-04
    2.51462e+05    9.44304e+14    1.21990e+35    6.75233e+13    3.21678e-02    2.57684e+00    3.32888e+20    1.65732e+04    4.79498e+38    3.92718e+37    2.56536e+37    1.36182e+37    1.87113e-03    1.58267e-03    2.88462e-04    2.88462e-04
    2.51578e+05    9.44267e+14    1.21977e+35    6.75529e+13    3.22116e-02    2.57686e+00    3.32870e+20    1.65890e+04    4.79482e+38    3.92702e+37    2.56527e+37    1.36175e+37    1.87111e-03    1.58265e-03    2.88458e-04    2.88458e-04
    2.51694e+05    9.44229e+14    1.21965e+35    6.75824e+13    3.22554e-02    2.57689e+00    3.32853e+20    1.66048e+04    4.79465e+38    3.92686e+37    2.56518e+37    1.36168e+37    1.87109e-03    1.58263e-03    2.88455e-04    2.88455e-04
    2.51810e+05    9.44191e+14    1.21952e+35    6.76120e+13    3.22992e-02    2.57692e+00    3.32835e+20    1.66206e+04    4.79449e+38    3.92670e+37    2.56509e+37    1.36161e+37    1.87106e-03    1.58261e-03    2.88452e-04    2.88452e-04
    2.51926e+05    9.44154e+14    1.21939e+35    6.76415e+13    3.23431e-02    2.57694e+00    3.32817e+20    1.66364e+04    4.79432e+38    3.92654e+37    2.56501e+37    1.36154e+37    1.87104e-03    1.58259e-03    2.88448e-04    2.88448e-04
    2.52042e+05    9.44116e+14    1.21927e+35    6.76710e+13    3.23870e-02    2.57697e+00    3.32800e+20    1.66522e+04    4.79416e+38    3.92638e+37    2.56492e+37    1.36147e+37    1.87101e-03    1.58257e-03    2.88445e-04    2.88445e-04
    2.52158e+05    9.44078e+14    1.21914e+35    6.77006e+13    3.24310e-02    2.57699e+00    3.32782e+20    1.66681e+04    4.79399e+38    3.92622e+37    2.56483e+37    1.36139e+37    1.87099e-03    1.58255e-03    2.88442e-04    2.88442e-04
    2.52274e+05    9.44040e+14    1.21902e+35    6.77301e+13    3.24750e-02    2.57702e+00    3.32765e+20    1.66839e+04    4.79383e+38    3.92606e+37    2.56474e+37    1.36132e+37    1.87096e-03    1.58253e-03    2.88439e-04    2.88439e-04
    2.52390e+05    9.44003e+14    1.21889e+35    6.77597e+13    3.25191e-02    2.57704e+00    3.32747e+20    1.66998e+04    4.79366e+38    3.92590e+37    2.56465e+37    1.36125e+37    1.87094e-03    1.58251e-03    2.88435e-04    2.88435e-04
    2.52506e+05    9.43965e+14    1.21877e+35    6.77892e+13    3.25631e-02    2.57707e+00    3.32729e+20    1.67157e+04    4.79349e+38    3.92574e+37    2.56456e+37    1.36118e+37    1.87092e-03    1.58248e-03    2.88432e-04    2.88432e-04
    2.52622e+05    9.43927e+14    1.21864e+35    6.78187e+13    3.26073e-02    2.57710e+00    3.32712e+20    1.67315e+04    4.79333e+38    3.92559e+37    2.56448e+37    1.36111e+37    1.87089e-03    1.58246e-03    2.88429e-04    2.88429e-04
    2.52738e+05    9.43889e+14    1.21852e+35    6.78483e+13    3.26514e-02    2.57712e+00    3.32694e+20    1.67474e+04    4.79316e+38    3.92543e+37    2.56439e+37    1.36104e+37    1.87087e-03    1.58244e-03    2.88425e-04    2.88425e-04
    2.52854e+05    9.43851e+14    1.21839e+35    6.78778e+13    3.26956e-02    2.57715e+00    3.32676e+20    1.67633e+04    4.79300e+38    3.92527e+37    2.56430e+37    1.36097e+37    1.87084e-03    1.58242e-03    2.88422e-04    2.88422e-04
    2.52970e+05    9.43814e+14    1.21826e+35    6.79073e+13    3.27399e-02    2.57717e+00    3.32659e+20    1.67792e+04    4.79283e+38    3.92511e+37    2.56421e+37    1.36089e+37    1.87082e-03    1.58240e-03    2.88419e-04    2.88419e-04
    2.53086e+05    9.43776e+14    1.21814e+35    6.79368e+13    3.27841e-02    2.57720e+00    3.32641e+20    1.67951e+04    4.79267e+38    3.92495e+37    2.56412e+37    1.36082e+37    1.87080e-03    1.58238e-03    2.88415e-04    2.88415e-04
    2.53202e+05    9.43738e+14    1.21801e+35    6.79664e+13    3.28285e-02    2.57722e+00    3.32623e+20    1.68110e+04    4.79250e+38    3.92479e+37    2.56403e+37    1.36075e+37    1.87077e-03    1.58236e-03    2.88412e-04    2.88412e-04
    2.53318e+05    9.43700e+14    1.21789e+35    6.79959e+13    3.28728e-02    2.57725e+00    3.32606e+20    1.68270e+04    4.79233e+38    3.92463e+37    2.56395e+37    1.36068e+37    1.87075e-03    1.58234e-03    2.88409e-04    2.88409e-04
    2.53434e+05    9.43662e+14    1.21776e+35    6.80254e+13    3.29172e-02    2.57728e+00    3.32588e+20    1.68429e+04    4.79217e+38    3.92447e+37    2.56386e+37    1.36061e+37    1.87072e-03    1.58232e-03    2.88405e-04    2.88405e-04
    2.53550e+05    9.43624e+14    1.21763e+35    6.80549e+13    3.29616e-02    2.57730e+00    3.32570e+20    1.68589e+04    4.79200e+38    3.92431e+37    2.56377e+37    1.36054e+37    1.87070e-03    1.58230e-03    2.88402e-04    2.88402e-04
    2.53666e+05    9.43586e+14    1.21751e+35    6.80844e+13    3.30061e-02    2.57733e+00    3.32552e+20    1.68748e+04    4.79183e+38    3.92414e+37    2.56368e+37    1.36046e+37    1.87067e-03    1.58227e-03    2.88399e-04    2.88399e-04
    2.53782e+05    9.43548e+14    1.21738e+35    6.81139e+13    3.30506e-02    2.57735e+00    3.32535e+20    1.68908e+04    4.79167e+38    3.92398e+37    2.56359e+37    1.36039e+37    1.87065e-03    1.58225e-03    2.88396e-04    2.88396e-04
    2.53898e+05    9.43510e+14    1.21726e+35    6.81435e+13    3.30952e-02    2.57738e+00    3.32517e+20    1.69067e+04    4.79150e+38    3.92382e+37    2.56350e+37    1.36032e+37    1.87062e-03    1.58223e-03    2.88392e-04    2.88392e-04
    2.54014e+05    9.43472e+14    1.21713e+35    6.81730e+13    3.31398e-02    2.57740e+00    3.32499e+20    1.69227e+04    4.79134e+38    3.92366e+37    2.56341e+37    1.36025e+37    1.87060e-03    1.58221e-03    2.88389e-04    2.88389e-04
    2.54130e+05    9.43434e+14    1.21700e+35    6.82025e+13    3.31844e-02    2.57743e+00    3.32481e+20    1.69387e+04    4.79117e+38    3.92350e+37    2.56333e+37    1.36018e+37    1.87058e-03    1.58219e-03    2.88386e-04    2.88386e-04
    2.54246e+05    9.43396e+14    1.21688e+35    6.82320e+13    3.32290e-02    2.57746e+00    3.32464e+20    1.69547e+04    4.79100e+38    3.92334e+37    2.56324e+37    1.36011e+37    1.87055e-03    1.58217e-03    2.88382e-04    2.88382e-04
    2.54362e+05    9.43358e+14    1.21675e+35    6.82615e+13    3.32738e-02    2.57748e+00    3.32446e+20    1.69707e+04    4.79083e+38    3.92318e+37    2.56315e+37    1.36003e+37    1.87053e-03    1.58215e-03    2.88379e-04    2.88379e-04
    2.54478e+05    9.43320e+14    1.21662e+35    6.82910e+13    3.33185e-02    2.57751e+00    3.32428e+20    1.69867e+04    4.79067e+38    3.92302e+37    2.56306e+37    1.35996e+37    1.87050e-03    1.58213e-03    2.88376e-04    2.88376e-04
    2.54594e+05    9.43282e+14    1.21650e+35    6.83205e+13    3.33633e-02    2.57753e+00    3.32410e+20    1.70027e+04    4.79050e+38    3.92286e+37    2.56297e+37    1.35989e+37    1.87048e-03    1.58211e-03    2.88372e-04    2.88372e-04
    2.54710e+05    9.43244e+14    1.21637e+35    6.83500e+13    3.34081e-02    2.57756e+00    3.32392e+20    1.70188e+04    4.79033e+38    3.92270e+37    2.56288e+37    1.35982e+37    1.87045e-03    1.58209e-03    2.88369e-04    2.88369e-04
    2.54826e+05    9.43205e+14    1.21624e+35    6.83794e+13    3.34530e-02    2.57759e+00    3.32375e+20    1.70348e+04    4.79017e+38    3.92254e+37    2.56279e+37    1.35975e+37    1.87043e-03    1.58206e-03    2.88366e-04    2.88366e-04
    2.54942e+05    9.43167e+14    1.21612e+35    6.84089e+13    3.34979e-02    2.57761e+00    3.32357e+20    1.70509e+04    4.79000e+38    3.92238e+37    2.56270e+37    1.35967e+37    1.87041e-03    1.58204e-03    2.88362e-04    2.88362e-04
    2.55058e+05    9.43129e+14    1.21599e+35    6.84384e+13    3.35428e-02    2.57764e+00    3.32339e+20    1.70669e+04    4.78983e+38    3.92222e+37    2.56261e+37    1.35960e+37    1.87038e-03    1.58202e-03    2.88359e-04    2.88359e-04
    2.55174e+05    9.43091e+14    1.21586e+35    6.84679e+13    3.35878e-02    2.57766e+00    3.32321e+20    1.70830e+04    4.78966e+38    3.92205e+37    2.56253e+37    1.35953e+37    1.87036e-03    1.58200e-03    2.88355e-04    2.88355e-04
    2.55290e+05    9.43053e+14    1.21574e+35    6.84974e+13    3.36328e-02    2.57769e+00    3.32303e+20    1.70990e+04    4.78950e+38    3.92189e+37    2.56244e+37    1.35946e+37    1.87033e-03    1.58198e-03    2.88352e-04    2.88352e-04
    2.55406e+05    9.43015e+14    1.21561e+35    6.85269e+13    3.36779e-02    2.57772e+00    3.32285e+20    1.71151e+04    4.78933e+38    3.92173e+37    2.56235e+37    1.35938e+37    1.87031e-03    1.58196e-03    2.88349e-04    2.88349e-04
    2.55522e+05    9.42976e+14    1.21548e+35    6.85563e+13    3.37230e-02    2.57774e+00    3.32268e+20    1.71312e+04    4.78916e+38    3.92157e+37    2.56226e+37    1.35931e+37    1.87028e-03    1.58194e-03    2.88345e-04    2.88345e-04
    2.55638e+05    9.42938e+14    1.21536e+35    6.85858e+13    3.37681e-02    2.57777e+00    3.32250e+20    1.71473e+04    4.78899e+38    3.92141e+37    2.56217e+37    1.35924e+37    1.87026e-03    1.58192e-03    2.88342e-04    2.88342e-04
    2.55754e+05    9.42900e+14    1.21523e+35    6.86153e+13    3.38133e-02    2.57779e+00    3.32232e+20    1.71634e+04    4.78883e+38    3.92125e+37    2.56208e+37    1.35917e+37    1.87023e-03    1.58190e-03    2.88339e-04    2.88339e-04
    2.55870e+05    9.42861e+14    1.21510e+35    6.86448e+13    3.38585e-02    2.57782e+00    3.32214e+20    1.71795e+04    4.78866e+38    3.92109e+37    2.56199e+37    1.35910e+37    1.87021e-03    1.58187e-03    2.88335e-04    2.88335e-04
    2.55986e+05    9.42823e+14    1.21498e+35    6.86742e+13    3.39037e-02    2.57785e+00    3.32196e+20    1.71957e+04    4.78849e+38    3.92092e+37    2.56190e+37    1.35902e+37    1.87018e-03    1.58185e-03    2.88332e-04    2.88332e-04
    2.56102e+05    9.42785e+14    1.21485e+35    6.87037e+13    3.39490e-02    2.57787e+00    3.32178e+20    1.72118e+04    4.78832e+38    3.92076e+37    2.56181e+37    1.35895e+37    1.87016e-03    1.58183e-03    2.88329e-04    2.88329e-04
    2.56218e+05    9.42747e+14    1.21472e+35    6.87332e+13    3.39943e-02    2.57790e+00    3.32160e+20    1.72279e+04    4.78816e+38    3.92060e+37    2.56172e+37    1.35888e+37    1.87014e-03    1.58181e-03    2.88325e-04    2.88325e-04
    2.56334e+05    9.42708e+14    1.21459e+35    6.87626e+13    3.40397e-02    2.57792e+00    3.32142e+20    1.72441e+04    4.78799e+38    3.92044e+37    2.56163e+37    1.35881e+37    1.87011e-03    1.58179e-03    2.88322e-04    2.88322e-04
    2.56450e+05    9.42670e+14    1.21447e+35    6.87921e+13    3.40851e-02    2.57795e+00    3.32124e+20    1.72602e+04    4.78782e+38    3.92028e+37    2.56154e+37    1.35873e+37    1.87009e-03    1.58177e-03    2.88319e-04    2.88319e-04
    2.56566e+05    9.42631e+14    1.21434e+35    6.88216e+13    3.41306e-02    2.57798e+00    3.32106e+20    1.72764e+04    4.78765e+38    3.92011e+37    2.56145e+37    1.35866e+37    1.87006e-03    1.58175e-03    2.88315e-04    2.88315e-04
    2.56682e+05    9.42593e+14    1.21421e+35    6.88510e+13    3.41761e-02    2.57800e+00    3.32088e+20    1.72926e+04    4.78748e+38    3.91995e+37    2.56136e+37    1.35859e+37    1.87004e-03    1.58173e-03    2.88312e-04    2.88312e-04
    2.56798e+05    9.42555e+14    1.21408e+35    6.88805e+13    3.42216e-02    2.57803e+00    3.32070e+20    1.73088e+04    4.78731e+38    3.91979e+37    2.56127e+37    1.35852e+37    1.87001e-03    1.58170e-03    2.88309e-04    2.88309e-04
    2.56914e+05    9.42516e+14    1.21396e+35    6.89099e+13    3.42672e-02    2.57805e+00    3.32053e+20    1.73250e+04    4.78715e+38    3.91963e+37    2.56118e+37    1.35844e+37    1.86999e-03    1.58168e-03    2.88305e-04    2.88305e-04
    2.57030e+05    9.42478e+14    1.21383e+35    6.89394e+13    3.43128e-02    2.57808e+00    3.32035e+20    1.73412e+04    4.78698e+38    3.91946e+37    2.56109e+37    1.35837e+37    1.86996e-03    1.58166e-03    2.88302e-04    2.88302e-04
    2.57146e+05    9.42439e+14    1.21370e+35    6.89688e+13    3.43584e-02    2.57811e+00    3.32017e+20    1.73574e+04    4.78681e+38    3.91930e+37    2.56100e+37    1.35830e+37    1.86994e-03    1.58164e-03    2.88298e-04    2.88298e-04
